title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,X40deltaG,X40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
Rv3437|Rv3437:_477_bp_-_P,0.234,46.3410644531,0.748,0.223,0.2430777,-7.75198986826719,-0.0493757316450139,-216.74,4.23135e-07,-41.09,0.0468959,1,0.419303253165,0.34778925,0.5203165,0.441264335714,0.453624959459,0.427405454545,0.453624959459,0.427405454545,0.248494833333,NA,NA,1,18.0,18,0.113924050633,74,0.46835443038,1.21075949367,-1.84736842105,-0.0780487804878,2.68292682927,66,0.588939393939,0.215789473684,0.906842105263,-0.621111111111,-0.621111111111,0.774,0.774,0.494054054054,19.3261006289,17.2005,15.854,16.088,15.774,13,0.196970,3,0.045455,15,0.202703,2,0.027027,13,3,15,2,15,2,NA,66,0.417721518987,74,0.46835443038,1,158,17877.2325,11.2705688477,0.107594936709,1.0,0.800919696357,0.541174744179,0.132129279291,0.388173968968,0.713474565781,0.899497247519,0.633735395945,0.137253935388,0.532485873598,0.763320472116,0.997422453932,50,0.100527734756,0,0.0373601789709,1,0.109172259508,NA,NA,0.02813695,0.4845985,0.19186375,0.3221105,0.651991614256,0.282624593908,0.433333333333,0.6,0.7,0.9
Rv3453|Rv3453:_333_bp_-_P,0.300,42.2531700134,0.804,0.244,0.3202248,-10.7863440200097,-0.0989572845872453,-143.13,4.09051e-05,-39.11,0.119682,1,0.373204072727,0.27968375,0.4813085,0.42721484127,0.461388423077,0.265667,0.5218267,0.2599275,0.300806659574,0.265667,0.5218267,2,23.5,47,0.427272727273,40,0.363636363636,0.518181818182,-2.23157894737,-1.44146341463,2.45365853659,11,0.166363636364,NA,NA,0.00826086956522,-0.158161231884,2.482,0.064,0.844,22.2453153153,20.08075,18.919,20.072,19.875,0,0.000000,0,0.000000,9,0.173077,8,0.153846,0,0,7,6,7,6,11,11,0.1,40,0.363636363636,1,110,11859.4728,5.62823486328,0.109090909091,4.5,0.786283826454,0.518594297373,0.184096849392,0.401427892843,0.617480203855,0.78774078721,0.649587373965,0.184097240741,0.515772950381,0.789550234977,0.973721195899,33,0.0969840086171,1,0.107606263982,1,0.124944071588,1,0.115372323426,0.02813695,0.4845985,0.2007545,0.32386125,0.633633633634,0.246510022915,0.466666666667,0.583333333333,0.7,0.8
Rv3483c|Rv3483c:_663_bp_-,0.298,47.5854225159,0.759,0.239,0.2802987,-9.74384084430153,-0.0444924239465823,-314.79,1.06721e-07,-50.57,0.0924002,2,0.528930286364,0.41171575,0.6651625,0.538581462312,0.656318333333,0.515175939759,0.656318333333,0.515175939759,0.437473904762,NA,NA,1,21.0,21,0.0954545454545,33,0.15,0.781818181818,-2.12105263158,-0.748780487805,1.91951219512,166,0.55765060241,0.0221052631579,1.13210526316,-0.199047619048,-0.199047619048,-1.716,-1.716,0.792424242424,20.9201357466,20.40275,19.866,19.954,16.635,14,0.084337,16,0.096386,0,0.000000,7,0.212121,14,16,0,7,0,7,NA,166,0.754545454545,33,0.15,1,220,22982.3456,4.32110595703,0.0681818181818,1.0,0.550860420824,0.542905668798,0.429273031606,0.502968841785,0.59441690417,0.643543780547,0.664035191212,0.019136713325,0.567704885179,0.776420810111,0.999068132936,53,0.0976438232457,1,0.0992170022371,1,0.118456375839,NA,NA,0.009080431,0.4845985,0.1803059,0.3188282,0.666666666667,0.311493957758,0.466666666667,0.6,0.733333333333,0.833333333333
Rv3524|Rv3524:_1032_bp_-_,0.263,48.0327682495,0.740,0.205,0.2787033,-24.2053127021587,-0.0707757681349668,-445.77,1.78662e-12,-40.16,0.00959589,2,0.449955116618,0.3629325,0.5110605,0.453611025,0.426428048148,0.6003991,0.6003991,0.426428048148,0.399090304348,NA,NA,1,23.0,23,0.067055393586,50,0.145772594752,1.02303206997,-2.03157894737,-0.668292682927,3.11707317073,270,0.611851851852,0.0489473684211,1.26210526316,-0.273043478261,-0.273043478261,-2.377,-2.377,0.6934,20.8993604651,17.6935,20.168,16.946,18.489,12,0.240000,3,0.060000,23,0.085185,33,0.122222,12,3,23,33,12,3,NA,50,0.145772594752,270,0.787172011662,1,343,36285.3516,5.31744384766,0.069970845481,2.0,0.525543975077,0.561703239436,0.391022648744,0.496852058876,0.599843848588,0.714965784949,0.631644126687,0.0353422649993,0.506980457462,0.754351828703,0.999275609801,88,0.0936251451514,1,0.142281879195,1,0.109619686801,NA,NA,0.009080431,0.4910102,0.18423065,0.314091,0.62015503876,0.21999437931,0.333333333333,0.566666666667,0.7,0.833333333333
Rv3635|Rv3635:_1776_bp_-_,0.247,40.4535484314,0.805,0.242,0.2778659,-34.3678292014444,-0.0582505579685498,-907.82,1.34993e-21,-52.08,0.021031,2,0.384451043993,0.327678,0.4279605,0.385196306709,0.386056450382,0.380777529412,0.556307125,0.397849903226,0.37425292,0.384072166667,0.397849903226,12,20.8333333333,250,0.44404973357,9,0.0152284263959,0.0957698815567,-2.4,-1.76829268293,1.79024390244,6,2.78833333333,NA,NA,-0.106842105263,-0.254663194505,2.712,1.35016666667,0.294444444444,22.5197635135,21.54075,21.116,19.486,17.807,14,0.274510,6,0.117647,26,0.099237,23,0.087786,3,0,18,17,0,2,6,11,0.0195381882771,186,0.330373001776,1,591,63528.9921,9.47784423828,0.0964467005076,2.16666666667,0.896914266973,0.726368486626,0.322274901159,0.698077134955,0.812950044812,0.990657413948,0.694099688158,0.13119552531,0.600448040053,0.805300704758,0.999240696474,198,0.110405913029,1,0.167897091723,1,0.123601789709,1,0.109939277725,0.009080431,0.540708,0.196323075,0.309418375,0.668355855856,0.314816999881,0.366666666667,0.6,0.733333333333,0.866666666667
Rv3659c|Rv3659c:_1059_bp_,0.212,44.0849075317,0.762,0.277,0.2776139,-11.9430877831469,-0.0340258911200767,-549.50,7.31473e-12,-38.06,0.0256213,4,0.409205988636,0.36467775,0.45609775,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,352,1.0,1.240625,-1.39473684211,-0.775609756098,3.16829268293,NA,NA,NA,NA,NA,NA,NA,NA,0.640681818182,22.0101416431,26.382,28.8275,22.414,28.935,NA,NA,NA,NA,46,0.130682,39,0.110795,NA,NA,46,39,46,39,NA,0,0.0,352,1.0,1,352,36690.6872,6.51324462891,0.0170454545455,0.0,0.497862389643,0.585635818137,0.435743363766,0.493100370275,0.645253358278,0.811423106866,0.695460059293,0.235137383668,0.608960628764,0.79074932074,0.990890803933,138,0.129824224992,1,0.0592841163311,1,0.140044742729,NA,NA,0.009080431,0.4910102,0.1862725,0.3111002,0.686496694995,0.350504401261,0.5,0.633333333333,0.733333333333,0.9
Rv3683|Rv3683:_960_bp_-_C,0.307,37.9798851013,0.815,0.245,0.3094123,-24.5414112990238,-0.0771742493679993,-459.16,3.46032e-12,-56.13,0.222023,2,0.445500824451,0.371847,0.4883455,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,319,1.0,1.03730407524,-1.66842105263,-0.375609756098,2.65853658537,NA,NA,NA,NA,NA,NA,NA,NA,0.508244514107,22.37640625,21.994,20.5495,13.98,15.522,NA,NA,NA,NA,44,0.137931,26,0.081505,NA,NA,44,26,44,26,NA,0,0.0,319,1.0,1,319,34393.9712,9.22967529297,0.0626959247649,0.0,0.567096732343,0.572723228365,0.377246559463,0.499239124852,0.664940757777,0.745313384791,0.657415103746,0.124341254042,0.551363652355,0.777266826711,0.996352072558,77,0.0961615819448,1,0.0902684563758,1,0.0793064876957,NA,NA,0.01572398,0.4916431,0.2067943,0.30754085,0.670833333333,0.319690794994,0.466666666667,0.633333333333,0.733333333333,0.866666666667
Rv3773c|Rv3773c:_585_bp_-,0.275,39.6323852539,0.750,0.231,0.2969304,-15.4545661483568,-0.0800754722712785,-262.23,3.15501e-07,-47.71,0.0383687,3,0.462434618557,0.395855,0.50021275,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,194,1.0,1.38608247423,-1.16315789474,-0.136585365854,2.56829268293,NA,NA,NA,NA,NA,NA,NA,NA,0.743917525773,22.9248717949,24.7125,20.4225,22.336,17.612,NA,NA,NA,NA,24,0.123711,28,0.144330,NA,NA,24,28,24,28,NA,0,0.0,194,1.0,1,194,20724.2913,5.02850341797,0.0515463917526,0.0,0.623974668946,0.413605813265,0.0756888969496,0.296988445801,0.555343926513,0.648945452513,0.661995972293,0.00818649229405,0.564022010278,0.792082891628,0.995652135646,56,0.105821215511,1,0.108389261745,1,0.0666666666667,NA,NA,0.01572398,0.4916431,0.200622,0.3099318,0.641025641026,0.26105188246,0.366666666667,0.566666666667,0.7,0.833333333333
Rv3789|Rv3789:_366_bp_-_P,0.238,31.5687351227,0.880,0.206,0.2659709,-13.6789649126511,-0.113991374272092,-144.47,0.000191874,-45.41,0.0276046,0,0.279828553719,0.258081,0.308188,0.262626952381,0.2941675,0.243217384615,0.269476333333,0.150208222222,0.288973708861,0.3686242,0.304992727273,4,19.75,79,0.652892561983,6,0.0495867768595,-0.171074380165,-1.55263157895,-1.08292682927,0.712195121951,5,0.77,NA,NA,0.115789473684,-0.135992025518,2.897,2.13125,-0.206666666667,19.2243442623,19.885,17.464,14.486,18.333,6,0.230769,1,0.038462,3,0.187500,1,0.062500,2,1,3,0,1,0,5,11,0.0909090909091,11,0.0909090909091,1,121,13376.8423,10.3574829102,0.132231404959,2.25,0.404873506656,0.646763785232,0.364934240019,0.520155216681,0.777091498691,0.900267813055,0.627908502738,0.0282059180298,0.502083960152,0.757639001136,0.986560506026,20,0.0781117816254,1,0.102348993289,1,0.0648769574944,1,0.0741450942793,0.03674906,0.4916431,0.2036502,0.30872085,0.625683060109,0.230869329208,0.5,0.6,0.666666666667,0.766666666667
Rv1440|secG:_234_bp_-_PRO,0.282,37.6172943115,0.853,0.176,0.3606759,-4.16215235146674,-0.0547651625192993,-95.18,0.000592455,-50.55,0.0421209,0,0.430153675325,0.339305,0.504834,0.4708066,0.493656888889,0.265154,0.4128965,0.265154,0.3196654,NA,NA,1,20.0,20,0.4,27,0.350649350649,-0.351948051948,-2.29473684211,-1.02682926829,0.353658536585,3,1.3,NA,NA,-0.6075,-0.6075,-1.546,-1.546,0.55962962963,22.2929487179,23.07775,24.289,31.786,28.135,2,0.666667,0,0.000000,2,0.074074,2,0.074074,2,0,2,2,2,2,NA,3,0.06,27,0.54,1,77,8162.7574,9.98797607422,0.0519480519481,2.0,0.442912343147,0.568930894123,0.19436023718,0.458405207357,0.713097966153,0.800713955078,0.688792968972,0.307143092709,0.57413549999,0.797349787062,0.976350714577,20,0.120357941834,1,0.148657718121,1,0.122706935123,NA,NA,0.03674906,0.4339035,0.1969139,0.3063331,0.598290598291,0.176981756963,0.5,0.566666666667,0.633333333333,0.733333333333
Rv2287|yjcE:_1629_bp_-_Pr,0.258,41.7337532043,0.802,0.241,0.3076027,-34.0099169492243,-0.0628649111815607,-805.84,7.82054e-16,-56.24,0.0591472,4,0.396200784133,0.345355,0.439787,0.411593862816,0.381469925373,0.421204833333,0.309742363636,0.438325770992,0.380110660377,0.318689333333,0.438325770992,13,20.3846153846,265,0.488929889299,11,0.020295202952,0.508302583026,-2.31578947368,-1.4756097561,3.24390243902,6,0.856666666667,NA,NA,-0.3335,-0.197503611732,-1.252,1.21938461538,1.24090909091,22.3925598527,22.297,19.6905,19.644,21.439,42,0.200000,33,0.157143,10,0.149254,8,0.119403,17,25,2,3,2,2,6,131,0.241697416974,19,0.0350553505535,1,542,57490.6665,7.15362548828,0.0535055350554,2.53846153846,0.777310274517,0.70708097916,0.487649494343,0.622404265151,0.797909947774,0.872027936812,0.674583860104,0.2404339082,0.580374895886,0.771398078513,0.998912304607,159,0.105725412213,1,0.124944071588,1,0.0664429530201,1,0.104186641099,0.01572398,0.4916431,0.2067943,0.3102937,0.65868631062,0.295794674655,0.4,0.6,0.7,0.866666666667
